"GEOID","year","month","day","offense_against","n","population","male","female","male_ratio","age_0_19","age_20_29","age_30_39","age_40_49","age_50_59","age_60_69","age_70_plus","unemployment_rate","median_income","mean_income","vacancy_perc","lowerThanPovertyLine","MYB_ages","YBealierThan1939","YB1940_1959","YB1960_1979","YB1980_1999","YB2000_2009","YB2010_2019"
6037101110,2010,5,11,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,9,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,2,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,14,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,12,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,13,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,11,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,26,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,22,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,21,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,13,"property",3,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,18,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,28,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,22,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,13,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,26,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,27,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,15,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,17,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,25,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,1,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,16,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,9,"persons",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,17,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,10,"persons",4,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,3,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,10,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,20,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,21,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,22,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,25,"other",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,25,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,26,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,27,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,1,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,5,"property",4,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,9,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,10,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,11,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,18,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,18,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,20,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,1,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,3,"persons",3,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,6,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,8,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,10,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,14,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,16,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,29,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,1,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,1,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,3,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,31,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,24,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,15,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,2,16,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,29,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,30,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,1,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,3,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,4,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,5,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,10,1,"other",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,10,1,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,10,4,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,10,8,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,19,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,22,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,26,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,27,"persons",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,27,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,5,26,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,31,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,1,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,1,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,4,"property",3,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,5,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,14,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,15,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,8,"society",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,11,"other",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,11,"persons",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,11,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,14,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,15,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,17,"persons",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,19,"persons",3,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,19,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,19,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,20,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,24,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,12,25,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,25,"persons",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,25,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,26,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,28,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,6,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,8,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,9,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,7,11,"other",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,29,"other",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,30,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,2,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,8,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,7,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,6,8,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,15,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,17,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,18,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,19,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,20,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,21,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,28,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,29,"persons",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,3,30,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,2,"other",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,7,"other",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,9,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,11,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,18,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,19,"persons",3,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,1,19,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,9,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,11,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,27,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,28,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,1,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,1,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,11,2,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,1,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,4,1,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,8,7,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,16,"property",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,17,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,18,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,19,"persons",1,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
6037101110,2010,9,20,"property",2,5017,2616,2401,0.521427147697827,1239.199,597.023,586.989,978.315,737.499,541.836,336.139,4.4,51641,68484,0.0314645308924485,12.5,57,254,509,497,263,31,21
